ComponentName,StatisticName,StatisticSubId,StatisticType,SimTime,Rank,Sum.u64,SumSQ.u64,Count.u64,Min.u64,Max.u64
system_pxn0_pod0_core0_core,load_l1sp,hart_0,Accumulator,57123292000,0,441863,441863,441863,1,1
system_pxn0_pod0_core0_core,store_l1sp,hart_0,Accumulator,57123292000,0,252424,252424,252424,1,1
system_pxn0_pod0_core0_core,atomic_l1sp,hart_0,Accumulator,57123292000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,load_l2sp,hart_0,Accumulator,57123292000,0,8209,8209,8209,1,1
system_pxn0_pod0_core0_core,store_l2sp,hart_0,Accumulator,57123292000,0,1409,1409,1409,1,1
system_pxn0_pod0_core0_core,atomic_l2sp,hart_0,Accumulator,57123292000,0,132,132,132,1,1
system_pxn0_pod0_core0_core,load_dram,hart_0,Accumulator,57123292000,0,45490,45490,45490,1,1
system_pxn0_pod0_core0_core,store_dram,hart_0,Accumulator,57123292000,0,5478,5478,5478,1,1
system_pxn0_pod0_core0_core,atomic_dram,hart_0,Accumulator,57123292000,0,26897,26897,26897,1,1
system_pxn0_pod0_core0_core,load_remote_pxn,hart_0,Accumulator,57123292000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,store_remote_pxn,hart_0,Accumulator,57123292000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,atomic_remote_pxn,hart_0,Accumulator,57123292000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l1sp,hart_0,Accumulator,57123292000,0,389971,389971,389971,1,1
system_pxn0_pod0_core0_core,useful_store_l1sp,hart_0,Accumulator,57123292000,0,209120,209120,209120,1,1
system_pxn0_pod0_core0_core,useful_atomic_l1sp,hart_0,Accumulator,57123292000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l2sp,hart_0,Accumulator,57123292000,0,6834,6834,6834,1,1
system_pxn0_pod0_core0_core,useful_store_l2sp,hart_0,Accumulator,57123292000,0,110,110,110,1,1
system_pxn0_pod0_core0_core,useful_atomic_l2sp,hart_0,Accumulator,57123292000,0,107,107,107,1,1
system_pxn0_pod0_core0_core,useful_load_dram,hart_0,Accumulator,57123292000,0,29403,29403,29403,1,1
system_pxn0_pod0_core0_core,useful_store_dram,hart_0,Accumulator,57123292000,0,304,304,304,1,1
system_pxn0_pod0_core0_core,useful_atomic_dram,hart_0,Accumulator,57123292000,0,26731,26731,26731,1,1
system_pxn0_pod0_core0_core,load_l1sp,hart_1,Accumulator,57123292000,0,415161,415161,415161,1,1
