ComponentName,StatisticName,StatisticSubId,StatisticType,SimTime,Rank,Sum.u64,SumSQ.u64,Count.u64,Min.u64,Max.u64
system_pxn0_pod0_core0_core,load_l1sp,hart_0,Accumulator,17697591000,0,462474,462474,462474,1,1
system_pxn0_pod0_core0_core,store_l1sp,hart_0,Accumulator,17697591000,0,265439,265439,265439,1,1
system_pxn0_pod0_core0_core,atomic_l1sp,hart_0,Accumulator,17697591000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,load_l2sp,hart_0,Accumulator,17697591000,0,7609,7609,7609,1,1
system_pxn0_pod0_core0_core,store_l2sp,hart_0,Accumulator,17697591000,0,1057,1057,1057,1,1
system_pxn0_pod0_core0_core,atomic_l2sp,hart_0,Accumulator,17697591000,0,153,153,153,1,1
system_pxn0_pod0_core0_core,load_dram,hart_0,Accumulator,17697591000,0,46593,46593,46593,1,1
system_pxn0_pod0_core0_core,store_dram,hart_0,Accumulator,17697591000,0,5170,5170,5170,1,1
system_pxn0_pod0_core0_core,atomic_dram,hart_0,Accumulator,17697591000,0,27990,27990,27990,1,1
system_pxn0_pod0_core0_core,load_remote_pxn,hart_0,Accumulator,17697591000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,store_remote_pxn,hart_0,Accumulator,17697591000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,atomic_remote_pxn,hart_0,Accumulator,17697591000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l1sp,hart_0,Accumulator,17697591000,0,409360,409360,409360,1,1
system_pxn0_pod0_core0_core,useful_store_l1sp,hart_0,Accumulator,17697591000,0,219549,219549,219549,1,1
system_pxn0_pod0_core0_core,useful_atomic_l1sp,hart_0,Accumulator,17697591000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l2sp,hart_0,Accumulator,17697591000,0,5880,5880,5880,1,1
system_pxn0_pod0_core0_core,useful_store_l2sp,hart_0,Accumulator,17697591000,0,526,526,526,1,1
system_pxn0_pod0_core0_core,useful_atomic_l2sp,hart_0,Accumulator,17697591000,0,126,126,126,1,1
system_pxn0_pod0_core0_core,useful_load_dram,hart_0,Accumulator,17697591000,0,30378,30378,30378,1,1
system_pxn0_pod0_core0_core,useful_store_dram,hart_0,Accumulator,17697591000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_atomic_dram,hart_0,Accumulator,17697591000,0,27834,27834,27834,1,1
system_pxn0_pod0_core0_core,load_l1sp,hart_1,Accumulator,17697591000,0,456025,456025,456025,1,1
system_pxn0_pod0_core0_core,store_l1sp,hart_1,Accumulator,17697591000,0,260635,260635,260635,1,1
system_pxn0_pod0_core0_core,atomic_l1sp,hart_1,Accumulator,17697591000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,load_l2sp,hart_1,Accumulator,17697591000,0,14730,14730,14730,1,1
system_pxn0_pod0_core0_core,store_l2sp,hart_1,Accumulator,17697591000,0,557,557,557,1,1
system_pxn0_pod0_core0_core,atomic_l2sp,hart_1,Accumulator,17697591000,0,140,140,140,1,1
system_pxn0_pod0_core0_core,load_dram,hart_1,Accumulator,17697591000,0,30666,30666,30666,1,1
system_pxn0_pod0_core0_core,store_dram,hart_1,Accumulator,17697591000,0,1,1,1,1,1
system_pxn0_pod0_core0_core,atomic_dram,hart_1,Accumulator,17697591000,0,28163,28163,28163,1,1
system_pxn0_pod0_core0_core,load_remote_pxn,hart_1,Accumulator,17697591000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,store_remote_pxn,hart_1,Accumulator,17697591000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,atomic_remote_pxn,hart_1,Accumulator,17697591000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l1sp,hart_1,Accumulator,17697591000,0,412556,412556,412556,1,1
system_pxn0_pod0_core0_core,useful_store_l1sp,hart_1,Accumulator,17697591000,0,221256,221256,221256,1,1
system_pxn0_pod0_core0_core,useful_atomic_l1sp,hart_1,Accumulator,17697591000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l2sp,hart_1,Accumulator,17697591000,0,5738,5738,5738,1,1
system_pxn0_pod0_core0_core,useful_store_l2sp,hart_1,Accumulator,17697591000,0,539,539,539,1,1
system_pxn0_pod0_core0_core,useful_atomic_l2sp,hart_1,Accumulator,17697591000,0,122,122,122,1,1
system_pxn0_pod0_core0_core,useful_load_dram,hart_1,Accumulator,17697591000,0,30636,30636,30636,1,1
system_pxn0_pod0_core0_core,useful_store_dram,hart_1,Accumulator,17697591000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_atomic_dram,hart_1,Accumulator,17697591000,0,28140,28140,28140,1,1
system_pxn0_pod0_core0_core,pgas_translations,,Accumulator,17697591000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,l2sp_interarrival,,Accumulator,17697591000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,busy_cycles,,Accumulator,17697591000,0,4244801,4244801,4244801,1,1
system_pxn0_pod0_core0_core,stall_cycles,,Accumulator,17697591000,0,9567720,66745234404,2565,0,83951
system_pxn0_pod0_core0_core,icache_miss,,Accumulator,17697591000,0,76560,76560,76560,1,1
system_pxn0_pod0_core0_core,memory_wait_cycles,,Accumulator,17697591000,0,3771455,3771455,3771455,1,1
system_pxn0_pod0_core0_core,active_idle_cycles,,Accumulator,17697591000,0,2565,2565,2565,1,1
system_pxn0_pod0_core0_core,load_latency_total,,Accumulator,17697591000,0,9704245,417526945,1607502,2,1474
system_pxn0_pod0_core0_core,load_request_count,,Accumulator,17697591000,0,1607502,1607502,1607502,1,1
system_pxn0_pod0_core0_core,dram_load_latency_total,,Accumulator,17697591000,0,2849292,117895610,77259,32,431
system_pxn0_pod0_core0_core,dram_load_request_count,,Accumulator,17697591000,0,77259,77259,77259,1,1
system_pxn0_pod0_core0_core,useful_busy_cycles,,Accumulator,17697591000,0,3478633,3478633,3478633,1,1
system_pxn0_pod0_core0_core,useful_memory_wait_cycles,,Accumulator,17697591000,0,2870180,2870180,2870180,1,1
system_pxn0_pod0_core0_core,useful_active_idle_cycles,,Accumulator,17697591000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_latency_total,,Accumulator,17697591000,0,8318127,353912199,1392640,2,1024
system_pxn0_pod0_core0_core,useful_load_request_count,,Accumulator,17697591000,0,1392640,1392640,1392640,1,1
system_pxn0_pod0_core0_core,useful_dram_load_latency_total,,Accumulator,17697591000,0,2290314,97484614,61014,32,365
system_pxn0_pod0_core0_core,useful_dram_load_request_count,,Accumulator,17697591000,0,61014,61014,61014,1,1
system_pxn0_pod0_core0_core,outstanding_requests_sum,,Accumulator,17697591000,0,11335121,20754973,7121708,1,66
system_pxn0_pod0_core0_core,useful_outstanding_requests_sum,,Accumulator,17697591000,0,9740895,17550897,5835998,1,3
system_pxn0_pod0_core0_core,dram_outstanding_requests_sum,,Accumulator,17697591000,0,2926551,3467515,2656069,1,2
system_pxn0_pod0_core0_core,useful_dram_outstanding_requests_sum,,Accumulator,17697591000,0,2366509,2905903,2096812,1,2
system_pxn0_pod0_core1_core,load_l1sp,hart_0,Accumulator,17697591000,0,454923,454923,454923,1,1
system_pxn0_pod0_core1_core,store_l1sp,hart_0,Accumulator,17697591000,0,259685,259685,259685,1,1
system_pxn0_pod0_core1_core,atomic_l1sp,hart_0,Accumulator,17697591000,0,0,0,0,0,0
system_pxn0_pod0_core1_core,load_l2sp,hart_0,Accumulator,17697591000,0,14925,14925,14925,1,1
system_pxn0_pod0_core1_core,store_l2sp,hart_0,Accumulator,17697591000,0,593,593,593,1,1
system_pxn0_pod0_core1_core,atomic_l2sp,hart_0,Accumulator,17697591000,0,144,144,144,1,1
system_pxn0_pod0_core1_core,load_dram,hart_0,Accumulator,17697591000,0,30536,30536,30536,1,1
system_pxn0_pod0_core1_core,store_dram,hart_0,Accumulator,17697591000,0,1,1,1,1,1
system_pxn0_pod0_core1_core,atomic_dram,hart_0,Accumulator,17697591000,0,28003,28003,28003,1,1
system_pxn0_pod0_core1_core,load_remote_pxn,hart_0,Accumulator,17697591000,0,0,0,0,0,0
system_pxn0_pod0_core1_core,store_remote_pxn,hart_0,Accumulator,17697591000,0,0,0,0,0,0
system_pxn0_pod0_core1_core,atomic_remote_pxn,hart_0,Accumulator,17697591000,0,0,0,0,0,0
system_pxn0_pod0_core1_core,useful_load_l1sp,hart_0,Accumulator,17697591000,0,411999,411999,411999,1,1
system_pxn0_pod0_core1_core,useful_store_l1sp,hart_0,Accumulator,17697591000,0,220980,220980,220980,1,1
system_pxn0_pod0_core1_core,useful_atomic_l1sp,hart_0,Accumulator,17697591000,0,0,0,0,0,0
system_pxn0_pod0_core1_core,useful_load_l2sp,hart_0,Accumulator,17697591000,0,5931,5931,5931,1,1
system_pxn0_pod0_core1_core,useful_store_l2sp,hart_0,Accumulator,17697591000,0,575,575,575,1,1
system_pxn0_pod0_core1_core,useful_atomic_l2sp,hart_0,Accumulator,17697591000,0,126,126,126,1,1
system_pxn0_pod0_core1_core,useful_load_dram,hart_0,Accumulator,17697591000,0,30506,30506,30506,1,1
system_pxn0_pod0_core1_core,useful_store_dram,hart_0,Accumulator,17697591000,0,0,0,0,0,0
system_pxn0_pod0_core1_core,useful_atomic_dram,hart_0,Accumulator,17697591000,0,27978,27978,27978,1,1
system_pxn0_pod0_core1_core,load_l1sp,hart_1,Accumulator,17697591000,0,459936,459936,459936,1,1
system_pxn0_pod0_core1_core,store_l1sp,hart_1,Accumulator,17697591000,0,262440,262440,262440,1,1
system_pxn0_pod0_core1_core,atomic_l1sp,hart_1,Accumulator,17697591000,0,0,0,0,0,0
system_pxn0_pod0_core1_core,load_l2sp,hart_1,Accumulator,17697591000,0,14650,14650,14650,1,1
system_pxn0_pod0_core1_core,store_l2sp,hart_1,Accumulator,17697591000,0,569,569,569,1,1
system_pxn0_pod0_core1_core,atomic_l2sp,hart_1,Accumulator,17697591000,0,136,136,136,1,1
system_pxn0_pod0_core1_core,load_dram,hart_1,Accumulator,17697591000,0,30970,30970,30970,1,1
