ComponentName,StatisticName,StatisticSubId,StatisticType,SimTime,Rank,Sum.u64,SumSQ.u64,Count.u64,Min.u64,Max.u64
system_pxn0_pod0_core0_core,load_l1sp,hart_0,Accumulator,123063933000,0,423945,423945,423945,1,1
system_pxn0_pod0_core0_core,store_l1sp,hart_0,Accumulator,123063933000,0,241133,241133,241133,1,1
system_pxn0_pod0_core0_core,atomic_l1sp,hart_0,Accumulator,123063933000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,load_l2sp,hart_0,Accumulator,123063933000,0,7562,7562,7562,1,1
system_pxn0_pod0_core0_core,store_l2sp,hart_0,Accumulator,123063933000,0,2366,2366,2366,1,1
system_pxn0_pod0_core0_core,atomic_l2sp,hart_0,Accumulator,123063933000,0,134,134,134,1,1
system_pxn0_pod0_core0_core,load_dram,hart_0,Accumulator,123063933000,0,43746,43746,43746,1,1
system_pxn0_pod0_core0_core,store_dram,hart_0,Accumulator,123063933000,0,5429,5429,5429,1,1
system_pxn0_pod0_core0_core,atomic_dram,hart_0,Accumulator,123063933000,0,25577,25577,25577,1,1
system_pxn0_pod0_core0_core,load_remote_pxn,hart_0,Accumulator,123063933000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,store_remote_pxn,hart_0,Accumulator,123063933000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,atomic_remote_pxn,hart_0,Accumulator,123063933000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l1sp,hart_0,Accumulator,123063933000,0,368171,368171,368171,1,1
system_pxn0_pod0_core0_core,useful_store_l1sp,hart_0,Accumulator,123063933000,0,197297,197297,197297,1,1
system_pxn0_pod0_core0_core,useful_atomic_l1sp,hart_0,Accumulator,123063933000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l2sp,hart_0,Accumulator,123063933000,0,6316,6316,6316,1,1
system_pxn0_pod0_core0_core,useful_store_l2sp,hart_0,Accumulator,123063933000,0,41,41,41,1,1
system_pxn0_pod0_core0_core,useful_atomic_l2sp,hart_0,Accumulator,123063933000,0,102,102,102,1,1
system_pxn0_pod0_core0_core,useful_load_dram,hart_0,Accumulator,123063933000,0,27987,27987,27987,1,1
system_pxn0_pod0_core0_core,useful_store_dram,hart_0,Accumulator,123063933000,0,335,335,335,1,1
system_pxn0_pod0_core0_core,useful_atomic_dram,hart_0,Accumulator,123063933000,0,25339,25339,25339,1,1
system_pxn0_pod0_core0_core,load_l1sp,hart_1,Accumulator,123063933000,0,400740,400740,400740,1,1
system_pxn0_pod0_core0_core,store_l1sp,hart_1,Accumulator,123063933000,0,223897,223897,223897,1,1
system_pxn0_pod0_core0_core,atomic_l1sp,hart_1,Accumulator,123063933000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,load_l2sp,hart_1,Accumulator,123063933000,0,10714,10714,10714,1,1
system_pxn0_pod0_core0_core,store_l2sp,hart_1,Accumulator,123063933000,0,119,119,119,1,1
system_pxn0_pod0_core0_core,atomic_l2sp,hart_1,Accumulator,123063933000,0,137,137,137,1,1
system_pxn0_pod0_core0_core,load_dram,hart_1,Accumulator,123063933000,0,28182,28182,28182,1,1
system_pxn0_pod0_core0_core,store_dram,hart_1,Accumulator,123063933000,0,507,507,507,1,1
system_pxn0_pod0_core0_core,atomic_dram,hart_1,Accumulator,123063933000,0,25409,25409,25409,1,1
system_pxn0_pod0_core0_core,load_remote_pxn,hart_1,Accumulator,123063933000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,store_remote_pxn,hart_1,Accumulator,123063933000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,atomic_remote_pxn,hart_1,Accumulator,123063933000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l1sp,hart_1,Accumulator,123063933000,0,375517,375517,375517,1,1
system_pxn0_pod0_core0_core,useful_store_l1sp,hart_1,Accumulator,123063933000,0,201300,201300,201300,1,1
system_pxn0_pod0_core0_core,useful_atomic_l1sp,hart_1,Accumulator,123063933000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l2sp,hart_1,Accumulator,123063933000,0,7665,7665,7665,1,1
system_pxn0_pod0_core0_core,useful_store_l2sp,hart_1,Accumulator,123063933000,0,98,98,98,1,1
system_pxn0_pod0_core0_core,useful_atomic_l2sp,hart_1,Accumulator,123063933000,0,116,116,116,1,1
system_pxn0_pod0_core0_core,useful_load_dram,hart_1,Accumulator,123063933000,0,28152,28152,28152,1,1
system_pxn0_pod0_core0_core,useful_store_dram,hart_1,Accumulator,123063933000,0,506,506,506,1,1
system_pxn0_pod0_core0_core,useful_atomic_dram,hart_1,Accumulator,123063933000,0,25328,25328,25328,1,1
system_pxn0_pod0_core0_core,load_l1sp,hart_2,Accumulator,123063933000,0,613406,613406,613406,1,1
system_pxn0_pod0_core0_core,store_l1sp,hart_2,Accumulator,123063933000,0,338759,338759,338759,1,1
system_pxn0_pod0_core0_core,atomic_l1sp,hart_2,Accumulator,123063933000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,load_l2sp,hart_2,Accumulator,123063933000,0,11752,11752,11752,1,1
system_pxn0_pod0_core0_core,store_l2sp,hart_2,Accumulator,123063933000,0,128,128,128,1,1
system_pxn0_pod0_core0_core,atomic_l2sp,hart_2,Accumulator,123063933000,0,146,146,146,1,1
system_pxn0_pod0_core0_core,load_dram,hart_2,Accumulator,123063933000,0,44128,44128,44128,1,1
system_pxn0_pod0_core0_core,store_dram,hart_2,Accumulator,123063933000,0,668,668,668,1,1
system_pxn0_pod0_core0_core,atomic_dram,hart_2,Accumulator,123063933000,0,41342,41342,41342,1,1
system_pxn0_pod0_core0_core,load_remote_pxn,hart_2,Accumulator,123063933000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,store_remote_pxn,hart_2,Accumulator,123063933000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,atomic_remote_pxn,hart_2,Accumulator,123063933000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l1sp,hart_2,Accumulator,123063933000,0,586774,586774,586774,1,1
system_pxn0_pod0_core0_core,useful_store_l1sp,hart_2,Accumulator,123063933000,0,315087,315087,315087,1,1
system_pxn0_pod0_core0_core,useful_atomic_l1sp,hart_2,Accumulator,123063933000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l2sp,hart_2,Accumulator,123063933000,0,8713,8713,8713,1,1
system_pxn0_pod0_core0_core,useful_store_l2sp,hart_2,Accumulator,123063933000,0,107,107,107,1,1
system_pxn0_pod0_core0_core,useful_atomic_l2sp,hart_2,Accumulator,123063933000,0,125,125,125,1,1
system_pxn0_pod0_core0_core,useful_load_dram,hart_2,Accumulator,123063933000,0,44098,44098,44098,1,1
system_pxn0_pod0_core0_core,useful_store_dram,hart_2,Accumulator,123063933000,0,667,667,667,1,1
system_pxn0_pod0_core0_core,useful_atomic_dram,hart_2,Accumulator,123063933000,0,41170,41170,41170,1,1
system_pxn0_pod0_core0_core,load_l1sp,hart_3,Accumulator,123063933000,0,501527,501527,501527,1,1
system_pxn0_pod0_core0_core,store_l1sp,hart_3,Accumulator,123063933000,0,278398,278398,278398,1,1
system_pxn0_pod0_core0_core,atomic_l1sp,hart_3,Accumulator,123063933000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,load_l2sp,hart_3,Accumulator,123063933000,0,11420,11420,11420,1,1
system_pxn0_pod0_core0_core,store_l2sp,hart_3,Accumulator,123063933000,0,96,96,96,1,1
system_pxn0_pod0_core0_core,atomic_l2sp,hart_3,Accumulator,123063933000,0,142,142,142,1,1
system_pxn0_pod0_core0_core,load_dram,hart_3,Accumulator,123063933000,0,35572,35572,35572,1,1
system_pxn0_pod0_core0_core,store_dram,hart_3,Accumulator,123063933000,0,679,679,679,1,1
system_pxn0_pod0_core0_core,atomic_dram,hart_3,Accumulator,123063933000,0,32913,32913,32913,1,1
system_pxn0_pod0_core0_core,load_remote_pxn,hart_3,Accumulator,123063933000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,store_remote_pxn,hart_3,Accumulator,123063933000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,atomic_remote_pxn,hart_3,Accumulator,123063933000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l1sp,hart_3,Accumulator,123063933000,0,475444,475444,475444,1,1
system_pxn0_pod0_core0_core,useful_store_l1sp,hart_3,Accumulator,123063933000,0,255144,255144,255144,1,1
system_pxn0_pod0_core0_core,useful_atomic_l1sp,hart_3,Accumulator,123063933000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l2sp,hart_3,Accumulator,123063933000,0,8368,8368,8368,1,1
system_pxn0_pod0_core0_core,useful_store_l2sp,hart_3,Accumulator,123063933000,0,75,75,75,1,1
system_pxn0_pod0_core0_core,useful_atomic_l2sp,hart_3,Accumulator,123063933000,0,121,121,121,1,1
system_pxn0_pod0_core0_core,useful_load_dram,hart_3,Accumulator,123063933000,0,35542,35542,35542,1,1
system_pxn0_pod0_core0_core,useful_store_dram,hart_3,Accumulator,123063933000,0,678,678,678,1,1
system_pxn0_pod0_core0_core,useful_atomic_dram,hart_3,Accumulator,123063933000,0,32774,32774,32774,1,1
system_pxn0_pod0_core0_core,load_l1sp,hart_4,Accumulator,123063933000,0,392471,392471,392471,1,1
system_pxn0_pod0_core0_core,store_l1sp,hart_4,Accumulator,123063933000,0,219617,219617,219617,1,1
system_pxn0_pod0_core0_core,atomic_l1sp,hart_4,Accumulator,123063933000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,load_l2sp,hart_4,Accumulator,123063933000,0,9947,9947,9947,1,1
system_pxn0_pod0_core0_core,store_l2sp,hart_4,Accumulator,123063933000,0,96,96,96,1,1
system_pxn0_pod0_core0_core,atomic_l2sp,hart_4,Accumulator,123063933000,0,140,140,140,1,1
system_pxn0_pod0_core0_core,load_dram,hart_4,Accumulator,123063933000,0,28011,28011,28011,1,1
system_pxn0_pod0_core0_core,store_dram,hart_4,Accumulator,123063933000,0,252,252,252,1,1
system_pxn0_pod0_core0_core,atomic_dram,hart_4,Accumulator,123063933000,0,25035,25035,25035,1,1
system_pxn0_pod0_core0_core,load_remote_pxn,hart_4,Accumulator,123063933000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,store_remote_pxn,hart_4,Accumulator,123063933000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,atomic_remote_pxn,hart_4,Accumulator,123063933000,0,0,0,0,0,0
