ComponentName,StatisticName,StatisticSubId,StatisticType,SimTime,Rank,Sum.u64,SumSQ.u64,Count.u64,Min.u64,Max.u64
system_pxn0_pod0_core0_core,load_l1sp,hart_0,Accumulator,23959369000,0,474953,474953,474953,1,1
system_pxn0_pod0_core0_core,store_l1sp,hart_0,Accumulator,23959369000,0,274061,274061,274061,1,1
system_pxn0_pod0_core0_core,atomic_l1sp,hart_0,Accumulator,23959369000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,load_l2sp,hart_0,Accumulator,23959369000,0,7800,7800,7800,1,1
system_pxn0_pod0_core0_core,store_l2sp,hart_0,Accumulator,23959369000,0,939,939,939,1,1
system_pxn0_pod0_core0_core,atomic_l2sp,hart_0,Accumulator,23959369000,0,149,149,149,1,1
system_pxn0_pod0_core0_core,load_dram,hart_0,Accumulator,23959369000,0,47025,47025,47025,1,1
system_pxn0_pod0_core0_core,store_dram,hart_0,Accumulator,23959369000,0,5140,5140,5140,1,1
system_pxn0_pod0_core0_core,atomic_dram,hart_0,Accumulator,23959369000,0,28366,28366,28366,1,1
system_pxn0_pod0_core0_core,load_remote_pxn,hart_0,Accumulator,23959369000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,store_remote_pxn,hart_0,Accumulator,23959369000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,atomic_remote_pxn,hart_0,Accumulator,23959369000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l1sp,hart_0,Accumulator,23959369000,0,412484,412484,412484,1,1
system_pxn0_pod0_core0_core,useful_store_l1sp,hart_0,Accumulator,23959369000,0,221186,221186,221186,1,1
system_pxn0_pod0_core0_core,useful_atomic_l1sp,hart_0,Accumulator,23959369000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l2sp,hart_0,Accumulator,23959369000,0,5340,5340,5340,1,1
system_pxn0_pod0_core0_core,useful_store_l2sp,hart_0,Accumulator,23959369000,0,536,536,536,1,1
system_pxn0_pod0_core0_core,useful_atomic_l2sp,hart_0,Accumulator,23959369000,0,122,122,122,1,1
system_pxn0_pod0_core0_core,useful_load_dram,hart_0,Accumulator,23959369000,0,30696,30696,30696,1,1
system_pxn0_pod0_core0_core,useful_store_dram,hart_0,Accumulator,23959369000,0,0,0,0,0,0
