ComponentName,StatisticName,StatisticSubId,StatisticType,SimTime,Rank,Sum.u64,SumSQ.u64,Count.u64,Min.u64,Max.u64
system_pxn0_pod0_core0_core,load_l1sp,hart_0,Accumulator,21587884000,0,301259,301259,301259,1,1
system_pxn0_pod0_core0_core,store_l1sp,hart_0,Accumulator,21587884000,0,168355,168355,168355,1,1
system_pxn0_pod0_core0_core,atomic_l1sp,hart_0,Accumulator,21587884000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,load_l2sp,hart_0,Accumulator,21587884000,0,10450,10450,10450,1,1
system_pxn0_pod0_core0_core,store_l2sp,hart_0,Accumulator,21587884000,0,1061,1061,1061,1,1
system_pxn0_pod0_core0_core,atomic_l2sp,hart_0,Accumulator,21587884000,0,205,205,205,1,1
system_pxn0_pod0_core0_core,load_dram,hart_0,Accumulator,21587884000,0,28173,28173,28173,1,1
system_pxn0_pod0_core0_core,store_dram,hart_0,Accumulator,21587884000,0,3267,3267,3267,1,1
system_pxn0_pod0_core0_core,atomic_dram,hart_0,Accumulator,21587884000,0,16364,16364,16364,1,1
system_pxn0_pod0_core0_core,load_remote_pxn,hart_0,Accumulator,21587884000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,store_remote_pxn,hart_0,Accumulator,21587884000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,atomic_remote_pxn,hart_0,Accumulator,21587884000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l1sp,hart_0,Accumulator,21587884000,0,278872,278872,278872,1,1
system_pxn0_pod0_core0_core,useful_store_l1sp,hart_0,Accumulator,21587884000,0,149109,149109,149109,1,1
system_pxn0_pod0_core0_core,useful_atomic_l1sp,hart_0,Accumulator,21587884000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l2sp,hart_0,Accumulator,21587884000,0,9958,9958,9958,1,1
system_pxn0_pod0_core0_core,useful_store_l2sp,hart_0,Accumulator,21587884000,0,404,404,404,1,1
system_pxn0_pod0_core0_core,useful_atomic_l2sp,hart_0,Accumulator,21587884000,0,172,172,172,1,1
system_pxn0_pod0_core0_core,useful_load_dram,hart_0,Accumulator,21587884000,0,19816,19816,19816,1,1
system_pxn0_pod0_core0_core,useful_store_dram,hart_0,Accumulator,21587884000,0,511,511,511,1,1
system_pxn0_pod0_core0_core,useful_atomic_dram,hart_0,Accumulator,21587884000,0,16256,16256,16256,1,1
system_pxn0_pod0_core0_core,load_l1sp,hart_1,Accumulator,21587884000,0,301790,301790,301790,1,1
system_pxn0_pod0_core0_core,store_l1sp,hart_1,Accumulator,21587884000,0,168831,168831,168831,1,1
system_pxn0_pod0_core0_core,atomic_l1sp,hart_1,Accumulator,21587884000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,load_l2sp,hart_1,Accumulator,21587884000,0,14606,14606,14606,1,1
system_pxn0_pod0_core0_core,store_l2sp,hart_1,Accumulator,21587884000,0,499,499,499,1,1
system_pxn0_pod0_core0_core,atomic_l2sp,hart_1,Accumulator,21587884000,0,201,201,201,1,1
system_pxn0_pod0_core0_core,load_dram,hart_1,Accumulator,21587884000,0,20126,20126,20126,1,1
system_pxn0_pod0_core0_core,store_dram,hart_1,Accumulator,21587884000,0,499,499,499,1,1
system_pxn0_pod0_core0_core,atomic_dram,hart_1,Accumulator,21587884000,0,16556,16556,16556,1,1
system_pxn0_pod0_core0_core,load_remote_pxn,hart_1,Accumulator,21587884000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,store_remote_pxn,hart_1,Accumulator,21587884000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,atomic_remote_pxn,hart_1,Accumulator,21587884000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l1sp,hart_1,Accumulator,21587884000,0,284887,284887,284887,1,1
system_pxn0_pod0_core0_core,useful_store_l1sp,hart_1,Accumulator,21587884000,0,152418,152418,152418,1,1
system_pxn0_pod0_core0_core,useful_atomic_l1sp,hart_1,Accumulator,21587884000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l2sp,hart_1,Accumulator,21587884000,0,10316,10316,10316,1,1
system_pxn0_pod0_core0_core,useful_store_l2sp,hart_1,Accumulator,21587884000,0,475,475,475,1,1
system_pxn0_pod0_core0_core,useful_atomic_l2sp,hart_1,Accumulator,21587884000,0,177,177,177,1,1
system_pxn0_pod0_core0_core,useful_load_dram,hart_1,Accumulator,21587884000,0,20096,20096,20096,1,1
