ComponentName,StatisticName,StatisticSubId,StatisticType,SimTime,Rank,Sum.u64,SumSQ.u64,Count.u64,Min.u64,Max.u64
system_pxn0_pod0_core0_core,load_l1sp,hart_0,Accumulator,12846197000,0,320570,320570,320570,1,1
system_pxn0_pod0_core0_core,store_l1sp,hart_0,Accumulator,12846197000,0,185741,185741,185741,1,1
system_pxn0_pod0_core0_core,atomic_l1sp,hart_0,Accumulator,12846197000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,load_l2sp,hart_0,Accumulator,12846197000,0,11666,11666,11666,1,1
system_pxn0_pod0_core0_core,store_l2sp,hart_0,Accumulator,12846197000,0,1552,1552,1552,1,1
system_pxn0_pod0_core0_core,atomic_l2sp,hart_0,Accumulator,12846197000,0,211,211,211,1,1
system_pxn0_pod0_core0_core,load_dram,hart_0,Accumulator,12846197000,0,36228,36228,36228,1,1
system_pxn0_pod0_core0_core,store_dram,hart_0,Accumulator,12846197000,0,5869,5869,5869,1,1
system_pxn0_pod0_core0_core,atomic_dram,hart_0,Accumulator,12846197000,0,16266,16266,16266,1,1
system_pxn0_pod0_core0_core,load_remote_pxn,hart_0,Accumulator,12846197000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,store_remote_pxn,hart_0,Accumulator,12846197000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,atomic_remote_pxn,hart_0,Accumulator,12846197000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l1sp,hart_0,Accumulator,12846197000,0,277615,277615,277615,1,1
system_pxn0_pod0_core0_core,useful_store_l1sp,hart_0,Accumulator,12846197000,0,148523,148523,148523,1,1
system_pxn0_pod0_core0_core,useful_atomic_l1sp,hart_0,Accumulator,12846197000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l2sp,hart_0,Accumulator,12846197000,0,10923,10923,10923,1,1
system_pxn0_pod0_core0_core,useful_store_l2sp,hart_0,Accumulator,12846197000,0,232,232,232,1,1
system_pxn0_pod0_core0_core,useful_atomic_l2sp,hart_0,Accumulator,12846197000,0,173,173,173,1,1
system_pxn0_pod0_core0_core,useful_load_dram,hart_0,Accumulator,12846197000,0,19736,19736,19736,1,1
system_pxn0_pod0_core0_core,useful_store_dram,hart_0,Accumulator,12846197000,0,583,583,583,1,1
system_pxn0_pod0_core0_core,useful_atomic_dram,hart_0,Accumulator,12846197000,0,16128,16128,16128,1,1
system_pxn0_pod0_core0_core,load_l1sp,hart_1,Accumulator,12846197000,0,305046,305046,305046,1,1
system_pxn0_pod0_core0_core,store_l1sp,hart_1,Accumulator,12846197000,0,171501,171501,171501,1,1
system_pxn0_pod0_core0_core,atomic_l1sp,hart_1,Accumulator,12846197000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,load_l2sp,hart_1,Accumulator,12846197000,0,14698,14698,14698,1,1
system_pxn0_pod0_core0_core,store_l2sp,hart_1,Accumulator,12846197000,0,410,410,410,1,1
system_pxn0_pod0_core0_core,atomic_l2sp,hart_1,Accumulator,12846197000,0,208,208,208,1,1
system_pxn0_pod0_core0_core,load_dram,hart_1,Accumulator,12846197000,0,20198,20198,20198,1,1
system_pxn0_pod0_core0_core,store_dram,hart_1,Accumulator,12846197000,0,562,562,562,1,1
system_pxn0_pod0_core0_core,atomic_dram,hart_1,Accumulator,12846197000,0,16557,16557,16557,1,1
system_pxn0_pod0_core0_core,load_remote_pxn,hart_1,Accumulator,12846197000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,store_remote_pxn,hart_1,Accumulator,12846197000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,atomic_remote_pxn,hart_1,Accumulator,12846197000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l1sp,hart_1,Accumulator,12846197000,0,286474,286474,286474,1,1
system_pxn0_pod0_core0_core,useful_store_l1sp,hart_1,Accumulator,12846197000,0,153345,153345,153345,1,1
system_pxn0_pod0_core0_core,useful_atomic_l1sp,hart_1,Accumulator,12846197000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l2sp,hart_1,Accumulator,12846197000,0,11274,11274,11274,1,1
system_pxn0_pod0_core0_core,useful_store_l2sp,hart_1,Accumulator,12846197000,0,383,383,383,1,1
system_pxn0_pod0_core0_core,useful_atomic_l2sp,hart_1,Accumulator,12846197000,0,181,181,181,1,1
system_pxn0_pod0_core0_core,useful_load_dram,hart_1,Accumulator,12846197000,0,20168,20168,20168,1,1
system_pxn0_pod0_core0_core,useful_store_dram,hart_1,Accumulator,12846197000,0,561,561,561,1,1
system_pxn0_pod0_core0_core,useful_atomic_dram,hart_1,Accumulator,12846197000,0,16512,16512,16512,1,1
system_pxn0_pod0_core0_core,load_l1sp,hart_2,Accumulator,12846197000,0,300900,300900,300900,1,1
system_pxn0_pod0_core0_core,store_l1sp,hart_2,Accumulator,12846197000,0,169186,169186,169186,1,1
system_pxn0_pod0_core0_core,atomic_l1sp,hart_2,Accumulator,12846197000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,load_l2sp,hart_2,Accumulator,12846197000,0,14580,14580,14580,1,1
system_pxn0_pod0_core0_core,store_l2sp,hart_2,Accumulator,12846197000,0,410,410,410,1,1
system_pxn0_pod0_core0_core,atomic_l2sp,hart_2,Accumulator,12846197000,0,206,206,206,1,1
system_pxn0_pod0_core0_core,load_dram,hart_2,Accumulator,12846197000,0,19910,19910,19910,1,1
system_pxn0_pod0_core0_core,store_dram,hart_2,Accumulator,12846197000,0,567,567,567,1,1
system_pxn0_pod0_core0_core,atomic_dram,hart_2,Accumulator,12846197000,0,16282,16282,16282,1,1
system_pxn0_pod0_core0_core,load_remote_pxn,hart_2,Accumulator,12846197000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,store_remote_pxn,hart_2,Accumulator,12846197000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,atomic_remote_pxn,hart_2,Accumulator,12846197000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l1sp,hart_2,Accumulator,12846197000,0,282593,282593,282593,1,1
system_pxn0_pod0_core0_core,useful_store_l1sp,hart_2,Accumulator,12846197000,0,151252,151252,151252,1,1
system_pxn0_pod0_core0_core,useful_atomic_l1sp,hart_2,Accumulator,12846197000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l2sp,hart_2,Accumulator,12846197000,0,11176,11176,11176,1,1
system_pxn0_pod0_core0_core,useful_store_l2sp,hart_2,Accumulator,12846197000,0,383,383,383,1,1
system_pxn0_pod0_core0_core,useful_atomic_l2sp,hart_2,Accumulator,12846197000,0,179,179,179,1,1
system_pxn0_pod0_core0_core,useful_load_dram,hart_2,Accumulator,12846197000,0,19880,19880,19880,1,1
system_pxn0_pod0_core0_core,useful_store_dram,hart_2,Accumulator,12846197000,0,566,566,566,1,1
system_pxn0_pod0_core0_core,useful_atomic_dram,hart_2,Accumulator,12846197000,0,16256,16256,16256,1,1
system_pxn0_pod0_core0_core,load_l1sp,hart_3,Accumulator,12846197000,0,303856,303856,303856,1,1
system_pxn0_pod0_core0_core,store_l1sp,hart_3,Accumulator,12846197000,0,170758,170758,170758,1,1
system_pxn0_pod0_core0_core,atomic_l1sp,hart_3,Accumulator,12846197000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,load_l2sp,hart_3,Accumulator,12846197000,0,14605,14605,14605,1,1
system_pxn0_pod0_core0_core,store_l2sp,hart_3,Accumulator,12846197000,0,379,379,379,1,1
system_pxn0_pod0_core0_core,atomic_l2sp,hart_3,Accumulator,12846197000,0,207,207,207,1,1
system_pxn0_pod0_core0_core,load_dram,hart_3,Accumulator,12846197000,0,20198,20198,20198,1,1
system_pxn0_pod0_core0_core,store_dram,hart_3,Accumulator,12846197000,0,553,553,553,1,1
system_pxn0_pod0_core0_core,atomic_dram,hart_3,Accumulator,12846197000,0,16542,16542,16542,1,1
system_pxn0_pod0_core0_core,load_remote_pxn,hart_3,Accumulator,12846197000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,store_remote_pxn,hart_3,Accumulator,12846197000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,atomic_remote_pxn,hart_3,Accumulator,12846197000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l1sp,hart_3,Accumulator,12846197000,0,285695,285695,285695,1,1
system_pxn0_pod0_core0_core,useful_store_l1sp,hart_3,Accumulator,12846197000,0,152923,152923,152923,1,1
system_pxn0_pod0_core0_core,useful_atomic_l1sp,hart_3,Accumulator,12846197000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l2sp,hart_3,Accumulator,12846197000,0,11201,11201,11201,1,1
system_pxn0_pod0_core0_core,useful_store_l2sp,hart_3,Accumulator,12846197000,0,352,352,352,1,1
