ComponentName,StatisticName,StatisticSubId,StatisticType,SimTime,Rank,Sum.u64,SumSQ.u64,Count.u64,Min.u64,Max.u64
system_pxn0_pod0_core0_core,load_l1sp,hart_0,Accumulator,6073707000,0,316404,316404,316404,1,1
system_pxn0_pod0_core0_core,store_l1sp,hart_0,Accumulator,6073707000,0,184396,184396,184396,1,1
system_pxn0_pod0_core0_core,atomic_l1sp,hart_0,Accumulator,6073707000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,load_l2sp,hart_0,Accumulator,6073707000,0,9140,9140,9140,1,1
system_pxn0_pod0_core0_core,store_l2sp,hart_0,Accumulator,6073707000,0,1455,1455,1455,1,1
system_pxn0_pod0_core0_core,atomic_l2sp,hart_0,Accumulator,6073707000,0,211,211,211,1,1
system_pxn0_pod0_core0_core,load_dram,hart_0,Accumulator,6073707000,0,35663,35663,35663,1,1
system_pxn0_pod0_core0_core,store_dram,hart_0,Accumulator,6073707000,0,5245,5245,5245,1,1
system_pxn0_pod0_core0_core,atomic_dram,hart_0,Accumulator,6073707000,0,16270,16270,16270,1,1
system_pxn0_pod0_core0_core,load_remote_pxn,hart_0,Accumulator,6073707000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,store_remote_pxn,hart_0,Accumulator,6073707000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,atomic_remote_pxn,hart_0,Accumulator,6073707000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l1sp,hart_0,Accumulator,6073707000,0,278315,278315,278315,1,1
system_pxn0_pod0_core0_core,useful_store_l1sp,hart_0,Accumulator,6073707000,0,149043,149043,149043,1,1
system_pxn0_pod0_core0_core,useful_atomic_l1sp,hart_0,Accumulator,6073707000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l2sp,hart_0,Accumulator,6073707000,0,8485,8485,8485,1,1
system_pxn0_pod0_core0_core,useful_store_l2sp,hart_0,Accumulator,6073707000,0,910,910,910,1,1
system_pxn0_pod0_core0_core,useful_atomic_l2sp,hart_0,Accumulator,6073707000,0,176,176,176,1,1
system_pxn0_pod0_core0_core,useful_load_dram,hart_0,Accumulator,6073707000,0,19168,19168,19168,1,1
system_pxn0_pod0_core0_core,useful_store_dram,hart_0,Accumulator,6073707000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_atomic_dram,hart_0,Accumulator,6073707000,0,16128,16128,16128,1,1
system_pxn0_pod0_core0_core,load_l1sp,hart_1,Accumulator,6073707000,0,309091,309091,309091,1,1
system_pxn0_pod0_core0_core,store_l1sp,hart_1,Accumulator,6073707000,0,178926,178926,178926,1,1
system_pxn0_pod0_core0_core,atomic_l1sp,hart_1,Accumulator,6073707000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,load_l2sp,hart_1,Accumulator,6073707000,0,16333,16333,16333,1,1
system_pxn0_pod0_core0_core,store_l2sp,hart_1,Accumulator,6073707000,0,920,920,920,1,1
system_pxn0_pod0_core0_core,atomic_l2sp,hart_1,Accumulator,6073707000,0,201,201,201,1,1
system_pxn0_pod0_core0_core,load_dram,hart_1,Accumulator,6073707000,0,19432,19432,19432,1,1
system_pxn0_pod0_core0_core,store_dram,hart_1,Accumulator,6073707000,0,1,1,1,1,1
system_pxn0_pod0_core0_core,atomic_dram,hart_1,Accumulator,6073707000,0,16357,16357,16357,1,1
system_pxn0_pod0_core0_core,load_remote_pxn,hart_1,Accumulator,6073707000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,store_remote_pxn,hart_1,Accumulator,6073707000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,atomic_remote_pxn,hart_1,Accumulator,6073707000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l1sp,hart_1,Accumulator,6073707000,0,280785,280785,280785,1,1
system_pxn0_pod0_core0_core,useful_store_l1sp,hart_1,Accumulator,6073707000,0,150345,150345,150345,1,1
system_pxn0_pod0_core0_core,useful_atomic_l1sp,hart_1,Accumulator,6073707000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l2sp,hart_1,Accumulator,6073707000,0,8441,8441,8441,1,1
system_pxn0_pod0_core0_core,useful_store_l2sp,hart_1,Accumulator,6073707000,0,896,896,896,1,1
system_pxn0_pod0_core0_core,useful_atomic_l2sp,hart_1,Accumulator,6073707000,0,177,177,177,1,1
system_pxn0_pod0_core0_core,useful_load_dram,hart_1,Accumulator,6073707000,0,19402,19402,19402,1,1
system_pxn0_pod0_core0_core,useful_store_dram,hart_1,Accumulator,6073707000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_atomic_dram,hart_1,Accumulator,6073707000,0,16336,16336,16336,1,1
system_pxn0_pod0_core0_core,pgas_translations,,Accumulator,6073707000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,l2sp_interarrival,,Accumulator,6073707000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,busy_cycles,,Accumulator,6073707000,0,2887584,2887584,2887584,1,1
system_pxn0_pod0_core0_core,stall_cycles,,Accumulator,6073707000,0,288188,8203682274,221,0,83951
system_pxn0_pod0_core0_core,icache_miss,,Accumulator,6073707000,0,79146,79146,79146,1,1
system_pxn0_pod0_core0_core,memory_wait_cycles,,Accumulator,6073707000,0,2609647,2609647,2609647,1,1
system_pxn0_pod0_core0_core,active_idle_cycles,,Accumulator,6073707000,0,221,221,221,1,1
system_pxn0_pod0_core0_core,load_latency_total,,Accumulator,6073707000,0,6610175,251905015,1110145,2,1432
system_pxn0_pod0_core0_core,load_request_count,,Accumulator,6073707000,0,1110145,1110145,1110145,1,1
system_pxn0_pod0_core0_core,dram_load_latency_total,,Accumulator,6073707000,0,2058653,86304445,55095,33,490
system_pxn0_pod0_core0_core,dram_load_request_count,,Accumulator,6073707000,0,55095,55095,55095,1,1
system_pxn0_pod0_core0_core,useful_busy_cycles,,Accumulator,6073707000,0,2316343,2316343,2316343,1,1
system_pxn0_pod0_core0_core,useful_memory_wait_cycles,,Accumulator,6073707000,0,1857527,1857527,1857527,1,1
system_pxn0_pod0_core0_core,useful_active_idle_cycles,,Accumulator,6073707000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_latency_total,,Accumulator,6073707000,0,5360451,189535939,948607,2,298
system_pxn0_pod0_core0_core,useful_load_request_count,,Accumulator,6073707000,0,948607,948607,948607,1,1
system_pxn0_pod0_core0_core,useful_dram_load_latency_total,,Accumulator,6073707000,0,1489445,65357893,38570,33,298
system_pxn0_pod0_core0_core,useful_dram_load_request_count,,Accumulator,6073707000,0,38570,38570,38570,1,1
system_pxn0_pod0_core0_core,outstanding_requests_sum,,Accumulator,6073707000,0,7743767,14454965,4884661,1,66
system_pxn0_pod0_core0_core,useful_outstanding_requests_sum,,Accumulator,6073707000,0,6341259,11428285,3797836,1,3
system_pxn0_pod0_core0_core,dram_outstanding_requests_sum,,Accumulator,6073707000,0,2113748,2596440,1872402,1,2
system_pxn0_pod0_core0_core,useful_dram_outstanding_requests_sum,,Accumulator,6073707000,0,1544661,2025815,1304084,1,2
system_pxn0_pod0_core1_core,load_l1sp,hart_0,Accumulator,6073707000,0,309545,309545,309545,1,1
