ComponentName,StatisticName,StatisticSubId,StatisticType,SimTime,Rank,Sum.u64,SumSQ.u64,Count.u64,Min.u64,Max.u64
system_pxn0_pod0_core0_core,load_l1sp,hart_0,Accumulator,39975007000,0,449005,449005,449005,1,1
system_pxn0_pod0_core0_core,store_l1sp,hart_0,Accumulator,39975007000,0,249148,249148,249148,1,1
system_pxn0_pod0_core0_core,atomic_l1sp,hart_0,Accumulator,39975007000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,load_l2sp,hart_0,Accumulator,39975007000,0,7048,7048,7048,1,1
system_pxn0_pod0_core0_core,store_l2sp,hart_0,Accumulator,39975007000,0,845,845,845,1,1
system_pxn0_pod0_core0_core,atomic_l2sp,hart_0,Accumulator,39975007000,0,144,144,144,1,1
system_pxn0_pod0_core0_core,load_dram,hart_0,Accumulator,39975007000,0,37514,37514,37514,1,1
system_pxn0_pod0_core0_core,store_dram,hart_0,Accumulator,39975007000,0,2177,2177,2177,1,1
system_pxn0_pod0_core0_core,atomic_dram,hart_0,Accumulator,39975007000,0,28683,28683,28683,1,1
system_pxn0_pod0_core0_core,load_remote_pxn,hart_0,Accumulator,39975007000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,store_remote_pxn,hart_0,Accumulator,39975007000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,atomic_remote_pxn,hart_0,Accumulator,39975007000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l1sp,hart_0,Accumulator,39975007000,0,417469,417469,417469,1,1
system_pxn0_pod0_core0_core,useful_store_l1sp,hart_0,Accumulator,39975007000,0,223878,223878,223878,1,1
system_pxn0_pod0_core0_core,useful_atomic_l1sp,hart_0,Accumulator,39975007000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l2sp,hart_0,Accumulator,39975007000,0,5573,5573,5573,1,1
system_pxn0_pod0_core0_core,useful_store_l2sp,hart_0,Accumulator,39975007000,0,487,487,487,1,1
system_pxn0_pod0_core0_core,useful_atomic_l2sp,hart_0,Accumulator,39975007000,0,121,121,121,1,1
