ComponentName,StatisticName,StatisticSubId,StatisticType,SimTime,Rank,Sum.u64,SumSQ.u64,Count.u64,Min.u64,Max.u64
system_pxn0_pod0_core0_core,load_l1sp,hart_0,Accumulator,29631048000,0,459667,459667,459667,1,1
system_pxn0_pod0_core0_core,store_l1sp,hart_0,Accumulator,29631048000,0,263345,263345,263345,1,1
system_pxn0_pod0_core0_core,atomic_l1sp,hart_0,Accumulator,29631048000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,load_l2sp,hart_0,Accumulator,29631048000,0,8591,8591,8591,1,1
system_pxn0_pod0_core0_core,store_l2sp,hart_0,Accumulator,29631048000,0,1070,1070,1070,1,1
system_pxn0_pod0_core0_core,atomic_l2sp,hart_0,Accumulator,29631048000,0,141,141,141,1,1
system_pxn0_pod0_core0_core,load_dram,hart_0,Accumulator,29631048000,0,46429,46429,46429,1,1
system_pxn0_pod0_core0_core,store_dram,hart_0,Accumulator,29631048000,0,5319,5319,5319,1,1
system_pxn0_pod0_core0_core,atomic_dram,hart_0,Accumulator,29631048000,0,27911,27911,27911,1,1
system_pxn0_pod0_core0_core,load_remote_pxn,hart_0,Accumulator,29631048000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,store_remote_pxn,hart_0,Accumulator,29631048000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,atomic_remote_pxn,hart_0,Accumulator,29631048000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l1sp,hart_0,Accumulator,29631048000,0,406779,406779,406779,1,1
system_pxn0_pod0_core0_core,useful_store_l1sp,hart_0,Accumulator,29631048000,0,218213,218213,218213,1,1
system_pxn0_pod0_core0_core,useful_atomic_l1sp,hart_0,Accumulator,29631048000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l2sp,hart_0,Accumulator,29631048000,0,6965,6965,6965,1,1
system_pxn0_pod0_core0_core,useful_store_l2sp,hart_0,Accumulator,29631048000,0,283,283,283,1,1
system_pxn0_pod0_core0_core,useful_atomic_l2sp,hart_0,Accumulator,29631048000,0,116,116,116,1,1
system_pxn0_pod0_core0_core,useful_load_dram,hart_0,Accumulator,29631048000,0,30342,30342,30342,1,1
system_pxn0_pod0_core0_core,useful_store_dram,hart_0,Accumulator,29631048000,0,144,144,144,1,1
system_pxn0_pod0_core0_core,useful_atomic_dram,hart_0,Accumulator,29631048000,0,27758,27758,27758,1,1
system_pxn0_pod0_core0_core,load_l1sp,hart_1,Accumulator,29631048000,0,451608,451608,451608,1,1
system_pxn0_pod0_core0_core,store_l1sp,hart_1,Accumulator,29631048000,0,254915,254915,254915,1,1
system_pxn0_pod0_core0_core,atomic_l1sp,hart_1,Accumulator,29631048000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,load_l2sp,hart_1,Accumulator,29631048000,0,13793,13793,13793,1,1
system_pxn0_pod0_core0_core,store_l2sp,hart_1,Accumulator,29631048000,0,245,245,245,1,1
system_pxn0_pod0_core0_core,atomic_l2sp,hart_1,Accumulator,29631048000,0,132,132,132,1,1
system_pxn0_pod0_core0_core,load_dram,hart_1,Accumulator,29631048000,0,30930,30930,30930,1,1
system_pxn0_pod0_core0_core,store_dram,hart_1,Accumulator,29631048000,0,191,191,191,1,1
system_pxn0_pod0_core0_core,atomic_dram,hart_1,Accumulator,29631048000,0,28402,28402,28402,1,1
system_pxn0_pod0_core0_core,load_remote_pxn,hart_1,Accumulator,29631048000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,store_remote_pxn,hart_1,Accumulator,29631048000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,atomic_remote_pxn,hart_1,Accumulator,29631048000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l1sp,hart_1,Accumulator,29631048000,0,416233,416233,416233,1,1
system_pxn0_pod0_core0_core,useful_store_l1sp,hart_1,Accumulator,29631048000,0,223445,223445,223445,1,1
system_pxn0_pod0_core0_core,useful_atomic_l1sp,hart_1,Accumulator,29631048000,0,0,0,0,0,0
system_pxn0_pod0_core0_core,useful_load_l2sp,hart_1,Accumulator,29631048000,0,7585,7585,7585,1,1
system_pxn0_pod0_core0_core,useful_store_l2sp,hart_1,Accumulator,29631048000,0,227,227,227,1,1
